23,229
366,129
119,62
182,478
324,372
368,219
234,383
207,350
205,429
480,15
333,442
55,100
493,332
64,407
233,333
370,418
10,193
208,360
408,441
154,350
412,345
420,44
278,67
482,339
40,183
405,472
290,362
160,152
346,238
16,273
14,122
197,5
396,450
33,10
26,27
225,200
445,219
267,27
148,316
141,454
459,389
17,423
451,23
311,370
367,214
177,190
401,312
413,286
453,288
358,65
280,246
272,375
99,251
17,320
230,74
468,385
230,123
408,387
440,422
249,461
270,264
107,207
223,470
329,257
14,113
379,26
342,406
157,81
403,10
227,118
113,11
388,98
290,156
179,56
144,460
172,465
6,79
493,256
5,354
364,207
433,206
264,360
445,323
231,310
301,429
334,384
284,375
374,490
78,222
323,216
357,113
314,48
419,221
147,67
180,456
61,211
240,482
1,261
497,211
474,197
488,370
384,407
499,434
306,305
262,271
451,94
194,427
353,240
51,386
411,201
434,423
339,396
396,107
87,94
218,146
385,417
136,32
283,167
91,215
221,7
190,241
242,431
383,181
56,419
363,302
330,326
434,389
407,39
375,242
271,16
382,74
489,22
408,464
116,192
0,64
312,296
207,67
72,371
155,249
396,198
253,45
401,303
294,325
335,279
193,1
421,468
405,103
244,488
303,102
186,293
385,484
201,86
9,224
366,369
168,462
64,116
346,132
227,440
19,263
495,241
457,218
57,485
293,375
451,424
439,245
314,313
240,268
355,208
73,220
459,426
248,200
241,122
371,428
207,425
497,376
430,24
203,282
133,325
457,24
32,128
406,385
380,470
492,83
374,397
154,439
20,385
137,52
151,150
262,48
292,114
114,186
458,433
158,230
473,277
80,404
114,64
215,456
47,272
156,138
318,187
175,282
204,277
455,139
433,117
53,49
446,211
477,416
471,100
378,210
133,24
398,106
147,59
218,468
312,129
385,116
461,356
468,228
105,95
400,217
337,88
346,348
377,95
84,109
242,46
294,40
412,452
207,408
491,304
389,190
59,395
389,276
161,79
220,119
264,0
48,289
59,309
150,11
56,97
278,23
322,165
231,321
81,131
88,302
439,39
138,106
194,202
324,426
149,416
100,402
14,27
416,415
53,230
363,7
301,492
291,186
487,385
160,390
349,106
343,50
205,54
196,298
348,19
11,215
4,325
329,440
319,385
373,292
64,218
56,372
239,178
446,247
78,19
306,118
32,118
184,328
357,350
78,373
20,111
307,344
160,405
348,112
399,370
3,399
431,414
162,446
148,197
279,423
252,350
206,211
35,328
211,483
52,233
421,38
156,103
363,452
65,199
19,365
179,466
64,478
462,385
183,152
200,403
62,192
237,371
207,49
153,386
6,50
473,120
220,175
367,380
292,186
403,318
283,35
91,392
340,73
165,287
391,262
145,352
367,379
369,466
185,86
46,290
334,9
247,451
477,195
281,404
353,366
346,472
399,406
4,72
289,162
79,410
470,441
106,180
327,275
191,188
326,137
45,96
79,328
418,213
383,42
393,442
353,443
348,420
378,278
300,205
139,401
434,84
90,103
292,394
365,167
409,175
88,500
174,392
274,106
76,373
219,140
343,289
398,429
133,12
193,296
452,399
325,45
144,473
413,22
359,134
156,363
21,3
63,374
122,20
270,296
444,303
255,71
488,5
266,420
437,243
308,51
270,36
129,297
353,185
104,325
483,334
137,300
404,97
238,131
5,363
172,275
16,431
484,67
359,59
107,217
173,311
161,396
290,449
275,129
430,136
4,283
479,267
226,248
489,229
462,74
397,439
213,433
301,380
384,217
334,403
254,170
433,164
345,115
87,400
312,423
98,182
332,35
467,426
249,250
259,489
208,278
109,460
105,214
462,387
336,72
116,364
279,425
459,5
217,26
421,389
426,365
439,409
101,308
392,392
493,453
215,227
172,14
127,226
89,7
139,214
268,123
488,10
131,347
385,493
375,220
462,368
417,425
170,392
72,128
342,30
81,34
489,28
316,141
29,164
20,491
41,235
163,65
444,411
376,346
143,451
210,355
178,434
321,424
32,172
284,244
291,318
351,266
267,268
342,176
398,90
326,312
119,445
377,449
483,253
245,98
302,139
318,442
89,355
379,325
261,181
240,138
374,62
250,398
416,78
68,48
290,46
321,71
293,118
16,250
444,124
58,258
174,221
26,152
168,66
426,443
418,284
323,203
259,108
484,84
441,405
312,425
63,1
111,62
80,429
247,457
488,206
27,206
493,414
10,85
52,125
254,265
320,434
351,169
201,84
209,307
210,88
178,258
351,224
263,152
7,463
218,271
188,391
346,454
475,481
497,117
165,199
277,314
500,238
403,58
261,53
414,264
79,498
288,214
179,452
220,121
286,277
85,500
180,409
221,296
291,369
414,237
366,262
257,97
270,481
257,223
167,55
35,68
236,64
386,37
2,121
271,90
251,178
339,96
0,202
441,492
483,290
386,42
329,447
4,215
384,435
39,450
207,2
136,150
261,377
46,347
70,496
381,309
183,304
52,473
73,80
59,412
386,166
149,148
30,227
72,363
328,42
93,223
332,221
354,380
21,372
446,123
37,28
14,422
141,370
412,268
457,67
64,457
134,159
148,74
171,209
306,159
48,276
232,499
308,387
428,251
114,127
249,260
493,192
330,357
111,366
454,247
393,366
147,320
212,134
402,110
209,365
177,160
201,345
369,224
124,465
251,14
164,245
187,210
55,330
52,30
147,474
226,474
322,416
442,431
80,359
205,431
322,122
323,298
380,92
129,113
142,400
377,139
51,230
166,335
114,304
11,118
73,390
178,130
420,368
302,277
66,164
378,181
314,466
310,89
378,168
355,316
92,453
30,330
55,226
339,419
399,317
203,71
256,148
3,366
192,110
22,206
173,380
240,400
220,390
266,496
388,224
226,150
496,340
180,1
364,383
187,92
3,246
480,383
111,439
446,410
376,271
118,277
72,474
449,454
195,204
189,418
273,353
298,424
389,245
33,87
122,455
187,448
363,234
349,216
303,31
477,253
113,253
334,470
112,430
18,18
390,461
177,99
163,124
251,422
284,298
10,61
424,139
381,54
165,163
31,422
464,5
321,471
258,400
446,177
7,148
471,432
215,225
194,43
468,102
262,425
340,96
308,371
441,330
496,60
205,301
60,316
368,409
196,23
102,416
157,24
467,171
29,370
197,87
44,224
47,6
197,431
264,296
264,409
15,297
402,343
225,204
5,203
311,57
310,183
44,396
342,431
433,55
55,47
416,104
219,2
447,97
365,288
113,330
429,78
306,199
213,210
233,173
85,492
128,458
452,222
92,33
75,487
10,5
406,318
360,305
380,149
208,368
100,229
158,142
261,227
198,378
317,64
284,65
157,213
131,369
142,257
260,450
156,111
482,248
273,33
7,472
406,363
194,439
3,180
409,404
426,355
321,128
240,269
117,486
311,40
288,454
497,7
200,209
46,447
36,42
19,253
1,340
390,415
284,171
392,159
496,3
336,130
26,397
24,447
133,294
196,178
261,97
423,300
474,418
174,369
4,326
278,293
427,326
296,195
294,416
444,343
490,362
468,212
34,420
317,464
425,415
32,474
428,86
272,265
45,246
218,12
373,105
68,71
104,135
337,10
28,252
286,495
411,3
300,175
42,61
397,61
453,118
359,487
232,50
431,443
352,101
214,99
460,372
450,51
380,446
59,406
433,487
35,24
123,54
6,488
93,44
17,208
310,393
151,229
331,365
428,409
115,267
165,366
361,262
443,59
16,109
373,134
430,125
352,304
128,136
372,416
375,374
303,120
111,178
358,61
347,422
324,459
286,232
496,55
51,356
158,141
363,125
439,189
175,337
294,488
361,177
37,285
408,377
217,227
359,18
403,53
242,11
410,472
6,36
40,171
227,240
298,388
480,167
383,338
307,316
68,92
279,439
473,288
255,196
341,24
324,479
32,28
281,449
351,366
295,391
449,442
71,139
488,497
415,156
415,80
250,384
181,53
174,270
289,269
413,77
429,492
320,175
452,306
486,110
457,21
436,191
337,176
82,97
193,286
27,2
441,257
278,486
331,207
24,52
12,481
298,304
25,156
105,254
471,125
343,385
345,18
260,463
491,194
94,441
80,136
295,295
398,24
397,80
431,34
455,91
435,121
357,222
343,426
323,119
488,53
373,347
384,79
3,33
8,98
89,482
463,394
353,291
187,99
392,487
49,158
154,486
117,78
314,46
476,147
391,362
450,322
158,90
402,183
332,466
78,479
284,403
368,88
411,405
497,276
484,451
500,113
376,204
248,121
431,80
80,447
86,89
196,73
238,396
161,497
373,121
384,231
359,5
270,498
142,267
420,130
499,124
481,154
243,451
101,196
75,462
284,73
497,254
204,323
109,142
183,43
482,85
67,142
206,423
40,110
474,189
494,381
186,210
29,250
348,416
73,339
428,144
82,244
186,107
119,200
49,197
240,495
414,275
149,290
67,226
476,53
309,291
409,174
486,89
412,224
61,328
472,218
28,43
240,60
415,23
436,321
193,91
370,165
253,224
131,364
44,148
261,5
23,11
272,465
197,241
457,163
210,335
32,396
210,59
367,79
439,212
199,384
330,385
500,14
450,87
107,164
481,195
130,285
243,131
336,210
127,223
161,347
115,216
406,476
440,73
292,18
125,135
186,124
329,25
443,296
174,30
78,221
391,490
356,193
242,487
248,135
9,25
368,396
97,489
159,314
128,124
299,312
137,246
324,427
178,0
378,161
39,392
466,496
388,271
377,497
466,211
485,91
104,249
323,284
365,18
416,375
362,281
20,95
224,255
352,358
409,377
110,297
416,205
437,389
47,253
186,294
81,417
170,246
473,328
261,137
349,55
77,396
142,421
55,165
247,335
330,455
37,158
1,240
430,101
310,450
250,212
122,18
267,446
83,383
186,379
364,449
82,31
460,438
383,285
289,332
493,485
99,86
430,46
440,215
385,483
313,1
5,311
475,321
216,214
326,387
417,323
202,311
381,22
86,478
400,273
497,154
499,240
101,112
322,351
466,177
385,193
381,51
53,123
190,270
484,436
187,381
97,334
110,94
35,424
174,291
421,406
337,136
285,457
0,398
209,416
29,334
307,412
402,250
264,24
57,285
308,144
387,52
162,200
18,289
188,23
466,314
231,292
53,194
255,303
314,147
220,288
419,355
135,3
342,302
37,334
359,65
116,0
188,297
371,37
394,85
289,428
230,166
95,297
161,176
377,198
42,367
216,200
499,154
251,280
325,258
310,106
445,195
210,164
284,130
271,206
191,299
254,130
493,443
0,346
274,465
391,483
491,377
109,125
243,89
235,393
411,219
26,373
417,318
32,319
330,130
364,439
16,454
494,246
205,363
132,271
460,155
435,92
169,198
390,63
487,456
430,266
244,368
174,340
254,387
455,103
33,465
203,345
63,474
74,150
110,448
430,198
13,33
423,268
470,159
129,237
185,175
167,199
61,174
397,165
228,257
206,266
124,315
326,391
315,238
289,305
168,217
357,344
83,268
500,17
11,387
212,341
421,116
335,14
296,66
384,440
413,95
455,382
345,94
158,106
202,486
7,157
348,215
169,127
260,405
101,463
94,381
455,483
186,288
278,196
312,196
470,325
127,310
183,328
68,98
412,212
490,369
128,266
344,106
238,231
375,73
277,400
37,79
396,299
408,356
266,279
5,67
432,33
113,400
344,349
62,408
34,318
301,368
355,363
269,115
275,358
235,97
79,65
317,175
381,107
112,182
15,479
60,40
315,190
71,437
324,151
407,219
292,29
283,0
215,211
347,407
60,391
28,376
66,25
478,107
248,7
285,5
246,341
308,267
253,19
160,91
493,95
184,37
440,159
98,12
436,484
116,151
253,298
361,237
49,255
289,189
155,63
294,93
306,216
414,485
498,365
208,180
457,467
116,35
49,228
307,483
423,220
68,152
399,244
270,406
467,427
492,428
173,352
148,319
469,331
342,102
489,418
160,346
417,121
294,172
490,119
275,8
391,397
296,322
178,250
330,305
390,200
413,205
479,117
223,415
170,85
242,290
240,135
119,23
347,273
491,295
213,329
104,286
445,309
472,368
194,395
257,172
490,146
3,96
18,61
437,100
145,62
489,160
361,397
16,253
488,386
239,222
428,324
153,155
301,290
278,91
68,146
125,74
255,7
218,499
307,435
460,91
96,230
429,383
99,359
292,91
154,429
119,150
263,460
165,31
48,3
325,464
446,131
43,36
185,116
323,109
343,172
293,434
311,165
73,71
145,177
348,55
211,306
385,356
260,159
48,185
97,164
357,396
500,339
348,237
299,91
224,252
244,372
18,268
488,102
259,119
317,455
399,319
156,456
169,87
481,320
357,83
416,4
451,453
350,300
201,106
482,224
488,99
147,16
23,454
142,346
371,168
146,195
121,188
378,381
269,83
177,77
105,119
5,239
392,71
206,127
40,310
65,94
23,497
402,73
214,40
351,357
219,172
183,410
324,441
207,258
51,80
69,463
14,241
319,258
171,113
361,246
173,64
102,173
220,43
454,396
425,113
425,96
265,192
392,25
26,343
75,192
410,463
357,160
384,132
276,195
171,130
239,46
352,167
299,457
137,383
475,362
338,4
342,37
79,208
335,345
446,314
134,363
439,494
168,93
125,394
258,280
338,21
230,216
245,226
381,237
269,208
487,131
244,460
317,462
194,491
99,451
7,20
62,370
440,23
55,85
464,78
346,286
366,437
121,122
373,263
477,431
469,234
474,466
466,77
237,179
217,467
141,74
288,231
190,259
278,214
489,235
21,440
4,370
464,485
347,40
475,116
418,485
107,98
2,82
115,65
320,317
180,323
139,120
301,424
51,352
192,329
322,140
500,478
26,105
4,452
176,46
341,413
463,427
149,103
65,31
119,162
370,182
93,469
480,106
143,218
373,391
77,331
56,78
359,432
1,282
409,311
328,113
434,19
268,13
40,189
264,50
193,63
313,428
104,144
375,41
390,91
107,15
328,405
285,382
186,402
59,36
184,406
493,141
301,164
82,231
188,360
494,197
318,484
493,139
47,406
485,203
374,200
333,469
284,216
388,382
475,458
414,78
436,300
400,52
439,44
372,70
258,287
468,28
401,284
5,261
60,225
119,476
240,169
310,490
35,453
165,229
96,245
449,98
361,6
497,228
411,25
274,250
495,420
26,69
114,234
22,257
331,317
463,82
189,38
401,170
419,466
250,164
216,43
13,30
262,258
180,261
472,22
136,491
284,304
152,123
98,314
97,367
22,242
146,476
291,128
109,193
142,33
220,12
227,129
160,145
278,244
33,108
16,220
337,499
305,2
337,42
394,228
46,261
294,19
473,95
59,361
67,187
236,352
47,163
444,181
315,487
442,471
372,194
407,497
423,119
39,339
322,339
406,269
5,300
189,384
319,476
133,313
309,31
125,431
85,266
141,60
176,189
145,373
57,496
453,242
371,167
33,493
318,220
38,311
259,157
288,167
254,495
380,118
108,305
337,388
209,341
405,438
203,420
198,488
281,476
436,470
360,237
74,66
143,81
301,179
379,36
345,269
377,335
256,153
326,285
193,33
208,325
124,224
5,424
22,365
306,125
368,309
415,107
333,474
96,47
21,352
441,169
166,246
63,310
4,238
300,465
124,190
496,231
142,3
255,361
103,174
347,178
50,73
252,130
227,268
116,231
128,242
483,46
95,90
423,218
275,399
128,298
282,71
475,91
157,353
258,223
494,4
92,94
321,226
285,59
199,90
161,126
495,94
402,229
416,372
463,407
144,229
122,350
139,62
74,261
465,374
206,52
195,419
332,252
191,289
494,267
111,298
373,243
11,416
110,258
190,467
133,204
480,469
325,242
139,167
71,269
462,282
161,455
467,437
188,384
49,122
178,451
41,183
359,157
431,483
118,16
429,40
395,365
414,385
284,479
75,333
315,239
387,445
263,406
483,378
52,241
205,411
303,140
50,37
490,340
210,268
303,220
122,318
118,174
412,191
43,398
208,35
299,61
362,382
411,152
478,59
488,127
95,66
432,313
59,452
294,48
326,340
237,477
416,376
74,347
470,416
152,338
214,264
216,38
350,374
278,355
334,418
253,453
101,67
314,283
125,29
478,174
311,233
42,171
274,73
96,352
35,297
479,316
222,139
312,250
47,240
156,297
430,9
431,394
183,249
400,301
230,175
13,178
1,353
111,339
318,26
250,179
62,307
475,462
397,29
343,58
226,448
403,243
355,353
164,97
408,306
371,385
406,467
409,341
129,215
112,337
334,467
485,36
239,221
36,285
189,390
341,56
354,60
288,241
360,434
160,337
9,181
473,320
30,481
129,348
380,174
298,266
325,488
377,39
366,462
441,443
101,409
27,180
254,420
142,402
87,125
336,197
363,268
151,455
58,488
490,11
357,412
92,27
89,480
14,258
37,421
39,421
49,11
458,96
335,37
376,234
72,345
246,319
162,231
224,491
308,261
498,189
188,76
276,289
51,311
100,401
274,259
243,477
19,194
292,218
245,181
476,452
22,460
238,81
38,299
343,310
168,432
269,12
417,197
370,7
244,142
324,240
100,151
336,449
272,198
408,477
124,64
349,424
12,185
206,453
166,52
229,497
133,329
489,468
288,227
357,130
297,220
2,235
248,257
499,331
75,274
250,393
76,484
396,126
99,102
278,97
102,378
110,18
318,245
14,318
347,379
359,6
288,74
152,297
112,84
99,35
128,385
235,104
236,306
427,231
182,285
429,36
293,214
58,426
274,233
235,318
481,484
78,157
117,280
274,121
374,51
254,10
444,465
327,292
283,60
124,279
241,472
38,156
262,385
164,122
38,312
495,10
155,122
347,122
113,25
159,252
231,500
13,323
382,217
275,391
226,180
138,253
337,216
319,176
425,426
400,320
224,243
207,283
451,298
